RAW,Filter Short,Filter Long
19.95,19.95966666666667,19.58506666666665
19.95,19.950666666666674,19.592133333333315
19.68,19.959333333333337,19.59739999999998
18.89,19.94166666666667,19.59919999999998
20.75,19.959333333333337,19.608066666666648
20.75,19.994999999999997,19.61519999999998
20.22,20.004,19.625866666666646
20.48,20.01266666666667,19.632933333333312
19.42,19.995,19.634733333333315
20.75,20.030666666666665,19.64539999999998
20.22,20.04866666666667,19.64899999999998
20.75,20.066333333333333,19.654333333333316
20.22,20.084333333333333,19.663199999999982
20.22,20.111000000000004,19.672066666666648
20.22,20.12,19.67739999999998
20.75,20.137666666666668,19.689799999999977
20.22,20.14666666666667,19.69513333333331
20.75,20.191000000000006,19.70399999999998
20.75,20.21766666666667,19.714666666666645
19.95,20.21766666666667,19.72173333333331
20.48,20.22633333333334,19.73059999999998
20.22,20.22633333333334,19.73239999999998
20.75,20.253000000000004,19.743066666666646
20.75,20.262000000000008,19.75546666666665
20.48,20.262000000000004,19.760799999999985
20.48,20.27966666666667,19.771399999999986
20.48,20.30633333333334,19.778466666666652
21.28,20.341666666666672,19.794399999999985
20.22,20.341666666666672,19.80326666666665
20.48,20.350333333333335,19.80679999999999
21.28,20.39466666666667,19.82273333333332
20.48,20.412333333333333,19.83159999999999
20.22,20.430333333333337,19.83693333333332
20.75,20.492333333333338,19.84759999999999
20.22,20.47466666666667,19.858266666666655
21.01,20.483333333333338,19.872399999999992
20.75,20.501,19.879533333333328
20.75,20.51,19.891933333333327
20.75,20.554333333333336,19.904333333333327
20.48,20.54533333333334,19.914933333333327
20.22,20.54533333333334,19.923799999999993
20.22,20.527666666666672,19.929133333333322
21.01,20.554000000000006,19.94153333333333
21.81,20.607000000000003,19.955733333333328
21.01,20.633333333333333,19.96813333333333
20.75,20.633333333333333,19.98053333333333
20.22,20.633333333333336,19.985866666666663
20.75,20.633333333333333,19.996533333333332
20.75,20.633333333333333,20.0072
20.75,20.660000000000007,20.016066666666667
21.01,20.67766666666667,20.024933333333337
20.22,20.677666666666667,20.03026666666667
20.75,20.677666666666667,20.03913333333334
21.28,20.695333333333334,20.046200000000006
20.75,20.704333333333334,20.05686666666667
21.01,20.721999999999998,20.063933333333342
21.01,20.739666666666665,20.07633333333334
21.01,20.730666666666664,20.08340000000001
20.75,20.74833333333333,20.094066666666677
21.01,20.766,20.10646666666668
20.48,20.73933333333333,20.111800000000017
21.28,20.766,20.12420000000002
20.75,20.783666666666665,20.134866666666685
20.75,20.78366666666666,20.140200000000018
20.48,20.792333333333332,20.147266666666685
21.01,20.792333333333332,20.15786666666669
21.28,20.81,20.173800000000018
21.01,20.818666666666665,20.184400000000025
21.01,20.827333333333332,20.19146666666669
21.01,20.844999999999995,20.20033333333336
21.01,20.87133333333333,20.20740000000003
20.75,20.889,20.21273333333336
20.75,20.880333333333333,20.219866666666693
21.81,20.88033333333333,20.230466666666693
21.55,20.898333333333326,20.242933333333358
21.55,20.924999999999994,20.25893333333336
21.55,20.969333333333324,20.27493333333336
21.28,20.986999999999988,20.28560000000003
21.28,21.004666666666655,20.296266666666693
21.55,21.031333333333325,20.3104666666667
21.55,21.049333333333323,20.322933333333363
21.28,21.08466666666666,20.331800000000033
21.81,21.119999999999994,20.349533333333365
21.55,21.128999999999994,20.367266666666698
21.28,21.146666666666658,20.3796666666667
21.28,21.15566666666666,20.388533333333367
21.01,21.15566666666666,20.397400000000037
21.55,21.17366666666666,20.41160000000004
21.81,21.208999999999996,20.427533333333372
21.55,21.226999999999993,20.443533333333374
21.55,21.262666666666657,20.456000000000042
21.55,21.271666666666658,20.472000000000044
21.55,21.298333333333325,20.48266666666671
21.81,21.33366666666666,20.49686666666671
21.81,21.37799999999999,20.50926666666671
22.34,21.422333333333324,20.527000000000044
22.34,21.457666666666665,20.54473333333338
21.81,21.48433333333333,20.55533333333338
21.28,21.493333333333332,20.566000000000045
21.28,21.502333333333333,20.573066666666715
21.01,21.502333333333336,20.578333333333383
21.81,21.537666666666667,20.588933333333383
22.08,21.581999999999997,20.599600000000045
22.08,21.591,20.60846666666671
22.34,21.617333333333338,20.622600000000045
22.08,21.635,20.635000000000044
21.01,21.617000000000004,20.64386666666671
22.34,21.652333333333335,20.659800000000043
22.08,21.679000000000006,20.677533333333376
21.55,21.679000000000006,20.68640000000004
21.28,21.669999999999998,20.698800000000045
22.08,21.696666666666665,20.716533333333377
22.61,21.723333333333333,20.737800000000043
21.81,21.731999999999992,20.75200000000004
21.28,21.731999999999992,20.762666666666707
22.88,21.785333333333327,20.782200000000042
22.08,21.820999999999994,20.79820000000004
21.81,21.82966666666666,20.808800000000037
22.08,21.838666666666658,20.821200000000037
22.08,21.856333333333332,20.838933333333365
22.34,21.88266666666667,20.847800000000035
23.41,21.944666666666663,20.869066666666697
22.61,21.98,20.890333333333366
22.61,22.006666666666668,20.911600000000032
22.61,22.033333333333335,20.927533333333365
22.34,22.033333333333335,20.945266666666697
22.08,22.024666666666672,20.959466666666696
23.14,22.069000000000003,20.978933333333362
23.14,22.131000000000004,21.000200000000024
22.61,22.175333333333338,21.01973333333336
21.81,22.202,21.033933333333355
22.61,22.228666666666665,21.049866666666688
21.81,22.219666666666665,21.06406666666669
22.34,22.22833333333333,21.083533333333357
23.14,22.255,21.10480000000002
22.88,22.28166666666666,21.12253333333335
23.94,22.379333333333328,21.14913333333335
23.14,22.406,21.173933333333345
22.61,22.423666666666666,21.19166666666668
22.61,22.459,21.209400000000013
22.08,22.485666666666667,21.221800000000016
22.34,22.494333333333337,21.235933333333346
22.61,22.494333333333337,21.25366666666668
23.94,22.56533333333334,21.276733333333347
23.41,22.636333333333337,21.296266666666675
22.08,22.609666666666673,21.310466666666677
22.88,22.636333333333337,21.33180000000001
22.88,22.672000000000004,21.34953333333334
23.41,22.716333333333335,21.37080000000001
23.41,22.760666666666665,21.39206666666667
23.94,22.814,21.41866666666667
23.14,22.805,21.439933333333332
22.34,22.796000000000003,21.457666666666668
23.14,22.81366666666667,21.486
22.88,22.82266666666667,21.500200000000003
23.67,22.867,21.51966666666667
23.94,22.929000000000006,21.54446666666667
22.61,22.911333333333335,21.558666666666667
23.41,22.920333333333335,21.585266666666666
23.41,22.947,21.602999999999994
22.61,22.973666666666666,21.61893333333333
23.41,23.000333333333334,21.63666666666666
23.14,23.044666666666664,21.656133333333326
23.41,23.08033333333333,21.67739999999999
23.94,23.106999999999996,21.70219999999999
23.94,23.142333333333333,21.723466666666656
23.67,23.133333333333333,21.74646666666666
24.47,23.177666666666667,21.771266666666655
23.67,23.213,21.790733333333318
23.14,23.230666666666668,21.81199999999999
23.67,23.283666666666665,21.833266666666656
23.41,23.319333333333336,21.854533333333322
24.21,23.372666666666667,21.877599999999987
23.94,23.372666666666667,21.898866666666652
22.08,23.328333333333337,21.90953333333332
24.21,23.399333333333338,21.934399999999986
23.94,23.434666666666672,21.95746666666665
24.21,23.47900000000001,21.976999999999983
24.21,23.50566666666668,22.003599999999985
23.67,23.514333333333344,22.02486666666665
24.74,23.54100000000001,22.047933333333315
24.21,23.576666666666675,22.072799999999983
23.94,23.63000000000001,22.097599999999986
23.41,23.639000000000006,22.115333333333318
24.21,23.683333333333337,22.141933333333316
24.74,23.719,22.166799999999977
25.27,23.763333333333332,22.196933333333313
24.74,23.834333333333333,22.22353333333331
25.0,23.887333333333334,22.251866666666643
24.47,23.922666666666668,22.27846666666664
24.47,23.984666666666666,22.306799999999974
23.94,24.002333333333336,22.331599999999973
23.67,24.02,22.34933333333331
24.21,24.046666666666667,22.36533333333331
23.67,24.037666666666667,22.383066666666643
23.94,24.03766666666667,22.40433333333331
24.47,24.064333333333334,22.43266666666664
25.0,24.082000000000004,22.460999999999974
24.47,24.10866666666667,22.48579999999997
24.21,24.14433333333334,22.508866666666638
25.0,24.188666666666673,22.53546666666664
24.47,24.224000000000007,22.563799999999972
25.27,24.25933333333334,22.593933333333307
23.67,24.250333333333337,22.60986666666664
25.27,24.35666666666667,22.639999999999976
25.0,24.383,22.666599999999978
25.27,24.427333333333333,22.69499999999998
24.47,24.436,22.718066666666644
25.0,24.462333333333333,22.746399999999984
24.74,24.497999999999998,22.771266666666644
24.74,24.497999999999998,22.799666666666646
24.47,24.506666666666664,22.82093333333331
25.8,24.568666666666665,22.85459999999998
25.0,24.621666666666666,22.882933333333312
25.0,24.648000000000003,22.913066666666648
25.8,24.683333333333334,22.944999999999983
25.27,24.68333333333333,22.971599999999988
25.0,24.691999999999997,22.998199999999986
25.54,24.709999999999994,23.028399999999987
25.27,24.73666666666666,23.05679999999999
25.27,24.763333333333325,23.08519999999999
25.8,24.825333333333326,23.11886666666666
25.27,24.878666666666664,23.14899999999999
25.27,24.913999999999994,23.17206666666666
26.07,24.993999999999996,23.202199999999994
25.8,25.055999999999997,23.23053333333333
25.8,25.100333333333328,23.258866666666663
26.07,25.136,23.2908
26.07,25.189333333333334,23.322733333333336
25.54,25.233666666666668,23.349333333333337
25.27,25.242666666666665,23.374133333333337
25.8,25.286999999999995,23.404266666666672
25.54,25.296,23.429133333333336
26.6,25.39366666666666,23.462800000000005
25.0,25.38466666666666,23.4876
25.27,25.393666666666665,23.514200000000002
26.07,25.420333333333335,23.54793333333334
26.33,25.48233333333333,23.579800000000006
25.8,25.508999999999997,23.606400000000004
25.27,25.526666666666664,23.631200000000003
26.6,25.588666666666665,23.664866666666672
26.33,25.65066666666667,23.696733333333338
