RAW,Filter Short,Filter Long
36.0,36.00333333333333,36.02077922077922
36.0,36.00333333333333,36.02051282051282
36.0,36.00333333333333,36.02025316455696
36.0,36.00333333333333,36.019999999999996
36.0,36.00333333333333,36.019753086419755
36.0,36.00333333333333,36.01951219512195
36.0,36.00333333333333,36.019277108433734
36.0,36.00333333333333,36.01904761904762
36.0,36.00333333333333,36.01882352941176
36.0,36.00333333333333,36.01860465116279
36.0,36.00333333333333,36.0183908045977
36.0,36.00333333333333,36.018181818181816
36.0,36.00333333333333,36.01797752808989
36.0,36.00333333333333,36.01777777777777
36.0,36.00333333333333,36.01758241758242
36.0,36.00333333333333,36.017391304347825
36.0,36.00333333333333,36.01720430107527
36.0,36.00333333333333,36.01702127659574
36.0,36.00333333333333,36.01684210526316
36.0,36.00333333333333,36.016666666666666
36.0,36.00333333333333,36.016494845360825
36.0,36.00333333333333,36.01632653061225
36.0,36.00333333333333,36.01616161616162
36.0,36.0,36.016
36.0,36.0,36.015841584158416
36.0,36.0,36.015686274509804
36.0,36.0,36.015533980582525
36.0,36.0,36.01538461538461
36.0,36.0,36.0152380952381
36.0,36.0,36.01509433962264
36.0,36.0,36.014953271028034
36.0,36.0,36.01481481481481
36.0,36.0,36.01467889908257
36.0,36.0,36.014545454545456
36.0,36.0,36.01441441441441
36.0,36.0,36.01428571428571
36.0,36.0,36.014159292035394
36.0,36.0,36.0140350877193
36.0,36.0,36.01391304347826
36.0,36.0,36.01379310344828
36.0,36.0,36.013675213675214
36.0,36.0,36.0135593220339
36.0,36.0,36.01344537815126
36.0,36.0,36.013333333333335
36.0,36.0,36.01322314049587
36.0,36.0,36.01311475409836
36.0,36.0,36.0130081300813
36.0,36.0,36.012903225806454
36.0,36.0,36.012800000000006
36.0,36.0,36.01269841269841
36.0,36.0,36.012598425196856
36.0,36.0,36.0125
36.0,36.0,36.012403100775195
36.0,36.0,36.012307692307694
36.0,36.0,36.012213740458016
36.0,36.0,36.012121212121215
36.0,36.0,36.01203007518797
36.0,36.0,36.01194029850747
36.0,36.0,36.01185185185185
36.0,36.0,36.01176470588236
36.0,36.0,36.01167883211679
36.0,36.0,36.01159420289855
36.0,36.0,36.01151079136691
36.0,36.0,36.011428571428574
36.0,36.0,36.0113475177305
36.0,36.0,36.011267605633805
36.0,36.0,36.011188811188816
36.0,36.0,36.01111111111111
36.0,36.0,36.011034482758625
36.0,36.0,36.01095890410959
36.0,36.0,36.010884353741496
36.0,36.0,36.01081081081081
36.0,36.0,36.01073825503356
36.0,36.0,36.01066666666667
36.0,36.0,36.01
36.0,36.0,36.00933333333333
36.0,36.0,36.00933333333333
36.0,36.0,36.00866666666666
36.0,36.0,36.00866666666666
36.0,36.0,36.007999999999996
36.0,36.0,36.007333333333335
36.0,36.0,36.007333333333335
36.0,36.0,36.00666666666667
36.0,36.0,36.006
36.0,36.0,36.006
36.0,36.0,36.005333333333326
36.0,36.0,36.004666666666665
36.0,36.0,36.004666666666665
36.0,36.0,36.004666666666665
36.0,36.0,36.004666666666665
36.0,36.0,36.004000000000005
36.0,36.0,36.00333333333333
36.0,36.0,36.00333333333333
36.0,36.0,36.00333333333333
36.0,36.0,36.00333333333333
36.0,36.0,36.00333333333333
36.0,36.0,36.00333333333333
36.0,36.0,36.00333333333333
36.0,36.0,36.00333333333333
36.0,36.0,36.00333333333333
36.0,36.0,36.00333333333333
36.0,36.0,36.00266666666666
36.0,36.0,36.002
36.0,36.0,36.002
36.0,36.0,36.001333333333335
36.0,36.0,36.001333333333335
36.0,36.0,36.001333333333335
36.0,36.0,36.001333333333335
36.0,36.0,36.001333333333335
36.0,36.0,36.001333333333335
36.0,36.0,36.001333333333335
36.0,36.0,36.001333333333335
36.0,36.0,36.001333333333335
36.0,36.0,36.001333333333335
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
